id,Тип,Подтверждено риэлтором,Количество розеток,Долгота,Количество зеркал,Цвет стен,Ремонтируется,Перепродажа,Готово к сдаче,Кол-во комнат,Площадь (фут²),Адрес,Широта,Опубликовано,Цена
5200,BHK,0,7,28.415573,3,Зеленый,0,1,1,3,2113.52657,"sector-58 Gurgaon,Gurgaon",77.111387,Dealer,210.0
5201,BHK,0,4,28.595305,2,Голубой,0,1,1,2,1050.080775,"Sector-22 Noida,Noida",77.347365,Owner,78.0
5202,BHK,0,2,26.832353,1,Белый,0,1,1,3,1439.285714,"Jagatpura,Jaipur",75.841749,Dealer,40.3
5203,BHK,0,0,19.1145,2,Серый,0,1,1,1,478.2608696,"Andheri (East),Lalitpur",72.8712,Dealer,110.0
5204,BHK,0,3,28.583704,2,Голубой,0,1,1,2,1200.082764,"Sector-34 Noida,Noida",77.360401,Dealer,58.0
5205,BHK,0,1,15.333254,1,Фиолетовый,0,1,1,3,1450.209475,"Basavanna Nagar,Bangalore",75.14395400000001,Owner,90.0
5206,BHK,1,7,18.5853,1,Золотистый,1,0,0,3,82138.49061000001,"Hinjewadi,Pune",73.7413,Dealer,7390.0
5207,BHK,0,5,12.87028,0,Розовый,0,1,1,3,1569.574404,"Kulshekar,Mangalore",74.88056,Dealer,52.0
5208,BHK,1,2,18.669919,1,Фиолетовый,1,1,0,3,1272.589218,"Moshi,Pune",73.853723,Dealer,83.8
5209,BHK,0,4,22.242796,3,Коричневый,0,1,1,3,1140.19176,"Anandapur,Kolkata",87.779073,Dealer,44.0
5210,BHK,0,4,19.1983,1,Серый,0,1,1,2,650.026001,"Kandivali (West),Lalitpur",72.8409,Dealer,150.0
5211,BHK,0,6,19.038205,1,Голубой,0,1,1,3,1506.642926,"Sector-35G Kharghar,Mumbai",73.06612,Dealer,110.0
5212,BHK,0,0,28.9196,2,Серебристый,0,1,1,3,1698.2133379999998,"Vaibhav Khand,Ghaziabad",76.8972,Dealer,96.0
5213,BHK,0,4,13.23,3,Серебристый,0,1,1,2,1079.837139,"Devanahalli,Bangalore",77.7,Dealer,61.0
5214,BHK,1,6,24.69028,0,Коричневый,0,1,1,2,602.6406618,"Manpada,Lalitpur",78.41889,Dealer,110.0
5215,BHK,0,3,17.776084,2,Красный,1,1,0,2,1150.1880119999998,"Yendada,Visakhapatnam",83.366665,Dealer,52.0
5216,BHK,1,5,15.488365,0,Золотистый,0,1,1,3,1571.630062,"Santa Inez,Panaji",73.819757,Dealer,78.0
5217,BHK,0,3,26.91667,0,Коричневый,0,1,1,3,1810.699588,"Ambabari,Jaipur",75.86667,Owner,110.0
5218,BHK,0,3,28.588021,1,Золотистый,0,1,1,1,480.0667919,"Sector-73 Noida,Noida",77.391359,Owner,23.0
5219,BHK,0,0,23.25,1,Черный,0,1,1,2,1765.447667,"Harshwardhan Nagar,Bhopal",77.41667,Owner,42.0
5220,BHK,0,1,26.807408,0,Бежевый,0,1,1,2,1291.711518,"Sector-10 Pratap Nagar Jaipur,Jaipur",75.83865899999999,Owner,48.0
5221,BHK,0,3,30.6963,2,Желтый,0,1,1,3,1449.921927,"Sector-5 Panchkula,Panchkula",76.851,Dealer,65.0
5222,BHK,1,6,28.577673,2,Черный,0,1,1,3,1150.086256,"Sector-74 Noida,Noida",77.389781,Owner,60.0
5223,BHK,0,5,12.973237,0,Серебристый,0,1,1,2,1424.332344,"NH-8,Dharuhera",77.64685899999999,Dealer,24.0
5224,BHK,0,4,12.3346,0,Бежевый,0,1,1,3,1459.427904,"Gokulam,Mysore",76.6276,Dealer,100.0
5225,BHK,0,2,30.697795000000003,0,Коричневый,0,1,1,3,1908.67714,"Sector-70 Mohali,Mohali",76.714722,Dealer,130.0
5226,BHK,0,7,28.22,0,Зеленый,0,1,1,3,1607.789855,"Sector-24 Dharuhera,Dharuhera",76.78,Owner,35.5
5227,BHK,0,7,18.558319,3,Коричневый,1,1,0,3,1762.950909,"Baner,Pune",73.77588,Dealer,130.0
5228,BHK,0,7,18.5481,2,Синий,0,1,1,3,2000.0,"Kalyani Nagar,Pune",73.8995,Dealer,250.0
5229,BHK,0,5,19.040416,2,Бежевый,0,1,1,2,1240.566525,"Sector 15 Kharghar,Mumbai",73.078151,Dealer,120.0
5230,BHK,0,5,19.256471,1,Черный,0,1,1,1,405.0155348,"Dahisar (East),Lalitpur",72.868815,Dealer,73.0
5231,BHK,0,4,12.904179,3,Серый,0,1,1,4,2597.065316,"Harlur Road,Bangalore",77.665897,Owner,200.0
5232,BHK,1,1,19.139348,1,Фиолетовый,1,1,0,2,953.5413466,"Andheri (West),Maharashtra",72.820458,Dealer,180.0
5233,BHK,1,6,30.661104,3,Фиолетовый,0,1,1,3,2451.904942,"Sector-66A Mohali,Mohali",76.746082,Dealer,130.0
5234,BHK,0,6,19.12,3,Розовый,0,1,1,2,936.0202621,"Powai,Maharashtra",72.91,Dealer,170.0
5235,BHK,1,1,28.394375,3,Оранжевый,0,1,1,2,798.4790875,"Sector 82 Faridabad,Faridabad",77.35722700000001,Dealer,23.1
5236,BHK,1,2,28.418638,0,Коричневый,1,0,0,2,580.0,"Sector-89 Gurgaon,Gurgaon",76.94541600000001,Dealer,23.2
5237,BHK,0,1,17.45,3,Синий,0,1,1,2,950.0542888,"Chintal,Secunderabad",78.5,Owner,35.0
5238,BHK,1,2,19.4559,0,Зеленый,0,1,1,1,615.0433555,"Virar West,Lalitpur",72.8114,Dealer,30.5
5239,BHK,1,5,19.1758,0,Белый,0,1,1,2,1261.395562,"Malad (East),Mumbai",72.8643,Dealer,220.0
5240,BHK,1,1,30.662283,1,Красный,1,1,0,2,1250.0,"Zirakpur,Chandigarh",76.822397,Dealer,55.0
5241,BHK,1,3,19.076466,1,Голубой,0,1,1,1,680.0151114,"Sector-16 Ulwe,Maharashtra",72.999804,Dealer,54.0
5242,BHK,0,4,22.312358,3,Фиолетовый,0,1,1,3,2985.76022,"Gotri,Vadodara",73.145436,Dealer,130.0
5243,BHK,0,2,12.842686,3,Голубой,0,1,1,2,780.0312012,"Guduvancheri,Chennai",80.063733,Owner,25.0
5244,BHK,1,7,18.96667,3,Черный,1,1,0,2,1175.213675,"kavesar,Mumbai",72.83333,Dealer,110.0
5245,BHK,0,1,28.398408,3,Зеленый,0,1,1,4,2021.563342,"Sector-66 Gurgaon,Gurgaon",77.056504,Dealer,180.0
5246,BHK,1,2,19.696531,0,Синий,0,1,1,1,438.1505689,"Palghar,Palghar",72.767746,Dealer,18.1
5247,BHK,1,7,30.654128000000004,3,Розовый,1,1,0,3,2491.376006,"Sector-82 Mohali,Mohali",76.732427,Dealer,130.0
5248,BHK,0,2,26.44589,3,Черный,0,1,1,3,1205.545509,"Ratan Lal Nagar,Kanpur",80.28938199999999,Owner,60.0
5249,BHK,0,1,18.9426105,1,Синий,0,1,1,3,1300.012235,"Marine Drive Chowpatty,Mumbai",72.8231305,Dealer,850.0
5250,BHK,0,3,22.506447,0,Бежевый,0,1,1,5,2749.210875,"Jodhpur Park,Kolkata",88.363636,Dealer,270.0
5251,BHK,0,1,13.025845,1,Зеленый,0,1,1,2,1217.03854,"Kannamangala,Bangalore",77.770331,Owner,60.0
5252,BHK,0,0,22.240026,2,Зеленый,0,1,1,1,499.56559510000005,"Vavdi,Rajkot",70.796171,Owner,11.5
5253,BHK,0,7,28.552626,2,Белый,0,1,1,4,3107.734807,"Sector-44 Noida,Noida",77.33394799999999,Owner,270.0
5254,BHK,0,3,28.398408,2,Серебристый,0,1,1,2,1125.04018,"Sector-66 Gurgaon,Gurgaon",77.056504,Dealer,140.0
5255,BHK,0,6,16.708039000000003,1,Оранжевый,0,1,1,3,1404.001404,"Santhi Nagar,Eluru",81.081471,Owner,40.0
5256,BHK,0,3,17.45,0,Золотистый,0,1,1,2,950.0113097,"Kushaiguda,Secunderabad",78.5,Owner,42.0
5257,BHK,0,4,19.05871,1,Серый,0,1,1,3,1300.020313,"Chembur (East),Maharashtra",72.89969,Dealer,320.0
5258,BHK,1,1,24.69028,1,Коричневый,1,1,0,3,1573.917931,"Kanjur Marg (East),Lalitpur",78.41889,Dealer,280.0
5259,BHK,0,2,19.46304,2,Серебристый,0,1,1,2,1240.0,"Saibaba Colony,Coimbatore",76.434955,Dealer,62.0
5260,BHK,0,0,28.6221,3,Зеленый,0,1,1,2,1050.105011,"Sector-62 Noida,Noida",77.3674,Owner,70.0
5261,BHK,0,5,22.486821,3,Бежевый,1,1,0,2,712.0605251000001,"Maheshtala,Kolkata",88.233267,Owner,32.0
5262,BHK,0,3,28.479440000000004,1,Оранжевый,0,1,1,3,1752.541185,"Sector-102 Gurgaon,Gurgaon",76.971432,Dealer,100.0
5263,BHK,0,6,21.071623,0,Оранжевый,0,1,1,2,853.5954475,"Zanzarda,Junagadh",71.485322,Owner,16.5
5264,BHK,0,4,12.934997,3,Серебристый,1,1,0,2,1065.049975,"Mahadevpura,Bangalore",77.61585699999999,Dealer,65.0
5265,BHK,1,1,28.429614,3,Розовый,1,0,0,3,139428.5714,"Sector-150 Noida,Noida",77.481711,Dealer,9760.0
5266,BHK,0,1,25.311437,2,Белый,0,1,1,3,1645.187826,"Sigra,Varanasi",82.98632099999999,Owner,120.0
5267,BHK,1,1,19.2836,2,Синий,0,1,1,1,690.0517539,"Mira Road East,Lalitpur",72.8675,Dealer,60.0
5268,BHK,0,5,19.1615,1,Оранжевый,0,1,1,4,2272.440348,"Goregaon (East),Mumbai",72.8731,Dealer,360.0
5269,BHK,1,3,18.558319,0,Голубой,1,1,0,3,1740.745039,"Baner,Pune",73.77588,Dealer,150.0
5270,BHK,0,5,22.835481,1,Фиолетовый,0,1,1,3,1764.137264,"Mango,Jamshedpur",86.221099,Owner,36.5
5271,BHK,0,6,12.842686,2,Коричневый,0,1,1,3,1564.0084960000002,"Guduvancheri,Chennai",80.063733,Owner,81.0
5272,BHK,0,6,30.752321,0,Белый,0,1,1,2,1338.475499,"Sector-15 Bahadurgarh,Bahadurgarh",76.772816,Dealer,29.5
5273,BHK,0,6,24.570984,3,Золотистый,0,1,1,2,1600.0,"Jeevan Jyoti Colony,Satna",80.83787199999999,Owner,40.0
5274,BHK,0,7,22.43917,1,Красный,0,1,1,3,1166.105209,"Narendrapur,Kolkata",88.39583,Owner,45.0
5275,BHK,0,1,21.52,2,Оранжевый,0,1,1,1,539.9568035,"Bypass road,Junagadh",70.47,Owner,7.5
5276,BHK,0,1,12.9377,2,Коричневый,0,1,1,2,1014.492754,"Pallikaranai,Chennai",80.2153,Dealer,49.7
5277,BHK,1,7,12.928575,1,Зеленый,0,1,1,2,1470.15147,"Harlur,Bangalore",77.58572099999999,Dealer,99.0
5278,BHK,1,1,19.128324,3,Фиолетовый,0,1,1,3,1191.014983,"4 Bunglows,Mumbai",72.825408,Dealer,500.0
5279,BHK,0,6,28.378021,1,Бежевый,0,0,1,4,2818.7919460000003,"Sector-67 Gurgaon,Gurgaon",77.063066,Dealer,210.0
5280,BHK,0,5,19.05871,2,Коричневый,1,1,0,3,1772.3622269999998,"Chembur,Mumbai",72.89969,Dealer,320.0
5281,BHK,1,5,12.9958935,0,Синий,1,1,0,3,1595.320394,"Whitefield,Bangalore",77.761394,Dealer,120.0
5282,BHK,0,5,26.91667,2,Оранжевый,0,1,1,2,950.3239741,"Niwaru Road,Jaipur",75.86667,Owner,22.0
5283,BHK,0,0,12.9958935,1,Зеленый,0,1,1,2,1304.8016699999998,"Whitefield,Bangalore",77.761394,Dealer,100.0
5284,BHK,0,0,30.697795000000003,2,Черный,0,1,1,3,1918.649271,"Sector-70 Mohali,Mohali",76.714722,Dealer,150.0
5285,BHK,0,7,20.26444,1,Черный,0,1,1,2,1049.790042,"Hanspal,Bhubaneswar",85.82806,Dealer,35.0
5286,BHK,0,7,22.923869,0,Голубой,0,1,1,4,194.5945946,"Beldih charch school,Jamshedpur",86.305133,Dealer,180.0
5287,BHK,0,5,11.954995,1,Серый,0,1,1,2,1424.020986,"Bharathi Nagar,Bangalore",79.83024300000001,Dealer,76.0
5288,BHK,1,4,28.602325,0,Зеленый,0,1,1,3,2007.276377,"sector-121 Noida,Noida",77.40199399999999,Owner,160.0
5289,BHK,1,5,20.18646,2,Коричневый,1,1,0,3,1475.461082,"Dhauli,Bhubaneswar",85.84604499999999,Dealer,47.2
5290,BHK,0,7,19.014858,0,Серый,0,1,1,4,2463.552916,"Wadala East,Lalitpur",72.8662,Dealer,730.0
5291,BHK,1,7,15.40194,3,Синий,1,0,0,2,913.9615506,"Kadamba Plateau,Goa",74.04333000000001,Builder,58.0
5292,BHK,0,6,30.73528,1,Серый,0,1,1,3,1725.1293850000002,"Mullanpur,Chandigarh",76.79111,Dealer,60.0
5293,BHK,0,4,13.019578,2,Золотистый,0,1,1,3,1783.509398,"Ambedkar Nagar,Bangalore",77.017574,Dealer,130.0
5294,BHK,1,1,18.475864,2,Золотистый,0,1,1,3,2104.967724,"NIBM,Pune",73.89000899999999,Dealer,150.0
5295,BHK,0,3,29.9243,2,Серебристый,1,1,0,2,901.5384615,"Jwalapur,Haridwar",78.1076,Dealer,29.3
5296,BHK,0,7,22.54111,3,Красный,0,1,1,3,1274.813331,"Rajarhat,Kolkata",88.33778000000001,Dealer,70.0
5297,BHK,1,6,26.86056,0,Черный,0,1,1,3,1584.835301,"Uttardhauna,Lucknow",80.91583,Owner,51.0
5298,BHK,0,6,24.69028,3,Голубой,0,1,1,2,1125.015801,"Bevarly Park,Lalitpur",78.41889,Dealer,89.0
5299,BHK,0,4,22.54111,3,Красный,0,1,1,3,1245.210728,"Madurdaha,Kolkata",88.33778000000001,Dealer,52.0
5300,BHK,0,1,26.8626,0,Серый,0,1,1,2,820.1892744,"Mansarovar Extension,Jaipur",75.7633,Dealer,26.0
5301,BHK,0,3,12.90579,3,Фиолетовый,0,1,1,3,1350.256549,"Uttarahalli,Bangalore",77.54264,Owner,50.0
5302,BHK,0,7,22.474577,1,Коричневый,0,1,1,2,1200.4175369999998,"Khodiyar Colony,Jamnagar",70.04974200000001,Owner,23.0
5303,BHK,1,7,26.8626,2,Серый,1,1,0,2,800.6198347,"Mansarovar Extension,Jaipur",75.7633,Dealer,31.0
5304,BHK,0,6,22.7,3,Белый,1,1,0,3,1071.428571,"Madhyamgram,Kolkata",88.45,Dealer,33.0
5305,BHK,0,1,12.842686,1,Черный,0,1,1,2,988.1782358,"Guduvancheri,Chennai",80.063733,Dealer,32.6
5306,BHK,1,2,21.15389,0,Серебристый,1,0,0,3,93396.93698,"Mihan,Nagpur",79.08306,Dealer,7440.0
5307,BHK,0,0,13.042089,1,Бежевый,0,1,1,2,750.0551511,"Kattupakkam,Chennai",80.124264,Dealer,34.0
5308,BHK,0,6,21.241889,1,Серебристый,0,1,1,2,850.4606662,"Koradi Road,Nagpur",79.10777399999999,Dealer,12.0
5309,BHK,0,3,12.732961,3,Зеленый,0,1,1,2,899.9653858999999,"Anekal,Bangalore",77.707059,Owner,26.0
5310,BHK,0,3,28.9927,2,Золотистый,0,1,1,3,1540.332388,"Garh Road,Meerut",77.6824,Dealer,38.0
5311,BHK,0,1,12.897215,1,Коричневый,0,1,1,2,899.0053558000001,"Hongasandra,Bangalore",77.628102,Owner,47.0
5312,BHK,1,2,24.69028,0,Зеленый,1,1,0,3,1146.851619,"Dhokali,Lalitpur",78.41889,Dealer,210.0
5313,BHK,0,4,12.9958935,1,Синий,0,1,1,2,1266.7849,"Whitefield,Bangalore",77.761394,Dealer,100.0
5314,BHK,0,6,26.483325,2,Серебристый,1,1,0,3,1300.0,"Arya Nagar,Kanpur",80.320427,Dealer,65.0
5315,BHK,1,0,19.18,0,Синий,1,1,0,3,943.5233859,"Thane West,Lalitpur",72.96333,Dealer,140.0
5316,BHK,0,0,25.61,0,Серебристый,0,1,1,5,490.0459418,"Jakkanpur,Patna",85.14139,Owner,48.0
5317,BHK,0,1,12.80009,1,Золотистый,0,1,1,3,785.1934941000001,"Chandapura,Bangalore",77.71181999999999,Owner,28.0
5318,BHK,1,3,19.249861,0,Желтый,1,0,0,1,679.4117647,"Kolshet Road,Maharashtra",72.96386600000001,Dealer,69.3
5319,BHK,0,7,26.91868,2,Оранжевый,0,1,1,2,820.1892744,"Vaishali Nagar,Jaipur",75.750399,Owner,26.0
5320,BHK,0,5,26.979452,3,Красный,0,1,1,3,1474.480151,"Murlipura,Jaipur",75.765051,Owner,39.0
5321,BHK,1,1,20.230195,0,Фиолетовый,1,1,0,2,1000.0,"Sundarpada,Bhubaneswar",85.816005,Dealer,33.0
5322,BHK,0,1,12.8706,3,Серый,0,1,1,2,989.8539965,"Begur Mico layout,Bangalore",77.6279,Owner,40.0
5323,BHK,1,3,24.69028,0,Красный,0,0,1,2,402.6914059,"Shirgaon,Lalitpur",78.41889,Dealer,39.5
5324,BHK,0,2,22.5922,2,Оранжевый,0,1,1,4,4400.633691,"New Town,Kolkata",88.484911,Dealer,250.0
5325,BHK,0,6,22.54111,0,Коричневый,0,1,1,2,860.162202,"Nandi Bagan,Kolkata",88.33778000000001,Dealer,35.0
5326,BHK,0,5,11.013061,3,Серебристый,0,1,1,3,1749.9204579999998,"R.S.Puram,Coimbatore",76.950136,Owner,110.0
5327,BHK,1,3,23.185756,1,Красный,0,1,1,2,850.2598016000001,"Katara Hills,Bhopal",77.498465,Owner,18.0
5328,BHK,1,4,24.6902,0,Оранжевый,1,0,0,2,597.6992331,"Kasar vadavali,Lalitpur",78.416,Dealer,71.7
5329,BHK,0,7,28.543278000000004,2,Белый,0,1,1,1,775.1114886,"Sector-99 Noida,Noida",77.358896,Dealer,36.5
5330,BHK,0,2,26.857412,0,Фиолетовый,0,1,1,3,1243.576567,"Mangyawas,Jaipur",75.74322099999999,Dealer,36.3
5331,BHK,0,7,17.7,1,Оранжевый,0,1,1,2,1000.0,"Venkojipalem,Visakhapatnam",83.25,Owner,50.0
5332,BHK,0,0,28.527597,2,Фиолетовый,0,1,1,2,930.1405106,"Sector-82 Noida,Noida",77.389374,Owner,47.0
5333,BHK,0,0,12.8458,1,Бежевый,0,1,1,2,1138.495093,"Electronic City Phase II,Bangalore",77.6727,Dealer,52.2
5334,BHK,1,4,19.1849,3,Синий,0,1,1,2,1127.57732,"Malad (West),Lalitpur",72.8347,Dealer,140.0
5335,BHK,0,4,21.220324,1,Розовый,0,1,1,1,659.9208095,"Narayan Nagar,Surat",72.830118,Owner,15.0
5336,BHK,0,0,24.69028,1,Серый,0,1,1,2,1060.138782,"Taloja,Lalitpur",78.41889,Dealer,55.0
5337,BHK,1,0,19.1955,1,Желтый,1,1,0,2,926.7840593,"Kandivali (East),Lalitpur",72.8728,Dealer,120.0
5338,BHK,1,7,28.450804,3,Коричневый,1,1,0,3,1100.41841,"Sector 45 Faridabad,Faridabad",77.29956,Dealer,26.3
5339,BHK,0,3,20.21859,3,Черный,1,1,0,2,1300.156915,"Ranasinghpur,Bhubaneswar",85.785433,Dealer,58.0
5340,BHK,0,4,30.662283,0,Красный,0,1,1,2,1060.240964,"Zirakpur,Chandigarh",76.822397,Owner,22.0
5341,BHK,1,4,18.5853,3,Оранжевый,1,0,0,3,699.973751,"Hinjewadi,Lalitpur",73.7413,Dealer,80.0
5342,BHK,1,1,21.142359,0,Оранжевый,0,1,1,2,1149.914821,"Dindoli,Surat",72.862596,Owner,27.0
5343,BHK,0,1,26.807408,0,Голубой,0,1,1,2,668.0838142000001,"Sector-28 Pratap Nagar,Jaipur",75.83865899999999,Owner,22.0
5344,BHK,0,0,23.204425,2,Синий,0,1,1,7,600.0905797,"Indira Nagar,Ujjain",75.785916,Owner,26.5
5345,BHK,0,4,22.498882,1,Коричневый,1,1,0,2,753.3333332999999,"Behala,Kolkata",88.31755600000001,Dealer,22.6
5346,BHK,1,2,12.923762,2,Розовый,0,1,1,2,1121.1832060000002,"Gunjur,Bangalore",77.736688,Dealer,47.0
5347,BHK,0,4,9.930471,2,Коричневый,0,1,1,3,1350.063532,"Edapally,Kochi",76.271273,Owner,85.0
5348,BHK,0,2,19.161955,0,Синий,1,1,0,2,746.3114989000001,"Goregaon (West),Lalitpur",72.839616,Dealer,130.0
5349,BHK,0,6,28.637077,2,Розовый,1,1,0,2,858.2907232000001,"Aditya Mega City, Ghaziabad,Ghaziabad",77.362066,Dealer,23.5
5350,BHK,0,0,21.15,1,Белый,1,1,0,2,1070.205479,"Bhatgaon,Raipur",81.7,Dealer,25.0
5351,BHK,0,6,23.166495,2,Желтый,0,1,1,2,1305.158484,"Kudasan,Gandhinagar",72.63429000000001,Dealer,63.0
5352,BHK,1,6,13.055985,3,Розовый,0,1,1,3,1996.007984,"Thanisandra,Bangalore",77.622157,Owner,140.0
5353,BHK,0,1,26.832353,1,Желтый,0,1,1,3,2146.8441390000003,"Jagatpura,Jaipur",75.841749,Owner,100.0
5354,BHK,1,0,20.353795,1,Желтый,1,1,0,3,1395.2046300000002,"Patia,Bhubaneswar",85.82101999999999,Dealer,67.5
5355,BHK,0,0,24.48,1,Красный,0,1,1,3,3000.01875,"Pali Hill,Lalitpur",78.42,Dealer,1600.0
5356,BHK,0,2,18.52361,3,Золотистый,0,1,1,2,1041.028781,"Tingre Nagar,Pune",73.84778,Owner,85.0
5357,BHK,0,1,19.1955,0,Белый,0,1,1,3,1475.071295,"Kandivali (East),Mumbai",72.8728,Dealer,300.0
5358,BHK,1,4,28.406388,0,Розовый,0,1,1,3,1500.0,"Sector 86 Faridabad,Faridabad",77.342588,Dealer,54.0
5359,BHK,1,0,19.141644,1,Коричневый,0,1,1,2,975.9271308,"Jogeshwari (West),Mumbai",72.842908,Dealer,180.0
5360,BHK,0,1,22.58,3,Серый,0,1,1,2,837.8378378,"Bidhannagar,Durgapur",88.42,Owner,15.5
5361,BHK,1,3,28.2102,0,Фиолетовый,0,1,1,2,1037.449393,"UIT,Bhiwadi",76.8606,Dealer,20.5
5362,BHK,0,5,26.808000000000003,1,Бежевый,0,1,1,2,631.5789474,"Alambagh,Lucknow",80.898,Owner,30.0
5363,BHK,1,7,19.089471,1,Белый,1,1,0,2,527.0092227,"Vikhroli (East),Mumbai",72.937616,Dealer,100.0
5364,BHK,0,2,28.403138,3,Фиолетовый,0,1,1,3,3059.394451,"Sector-65 Gurgaon,Gurgaon",77.070052,Dealer,290.0
5365,BHK,1,5,30.652036,3,Синий,0,1,1,4,2147.523136,"Sector-104 Mohali,Mohali",76.686017,Dealer,78.9
5366,BHK,0,6,28.67937,1,Зеленый,1,1,0,4,2380.4989530000003,"Civil Lines,Kanpur",77.22608000000001,Dealer,250.0
5367,BHK,1,4,19.1759,3,Зеленый,1,1,0,2,716.9970477,"Mulund (West),Mumbai",72.9522,Dealer,170.0
5368,BHK,0,3,22.750413,3,Красный,0,1,1,3,705.1803633999999,"Madhapar,Rajkot",70.492714,Owner,26.0
5369,BHK,0,4,24.69028,2,Красный,0,1,1,1,620.0306368,"Pokhran-2,Lalitpur",78.41889,Dealer,85.0
5370,BHK,1,3,24.69028,3,Оранжевый,1,0,0,2,753.6764706,"Vasind,Lalitpur",78.41889,Builder,20.5
5371,BHK,0,6,12.973237,0,Бежевый,0,1,1,2,975.1176866,"NH-8,Dharuhera",77.64685899999999,Dealer,29.0
5372,BHK,0,1,26.860095,0,Серебристый,0,1,1,2,1050.119332,"Kailashpuri,Agra",78.004003,Owner,44.0
5373,BHK,0,1,21.17,3,Зеленый,0,1,1,4,2311.070025,"Citylight Area,Surat",72.83,Dealer,100.0
5374,BHK,0,2,12.91,1,Желтый,0,1,1,3,1863.217887,"Sector 6 HSR Layout,Bangalore",77.64,Owner,170.0
5375,BHK,0,7,28.577673,0,Синий,0,1,1,3,1394.230769,"Sector-74 Noida,Noida",77.389781,Dealer,72.5
5376,BHK,0,3,19.049989,3,Зеленый,0,1,1,2,950.0206526,"Sector-19 Airoli,Maharashtra",73.077321,Dealer,92.0
5377,BHK,0,0,13.07265,3,Розовый,0,1,1,2,1157.894737,"Mogappair,Chennai",80.176063,Owner,110.0
5378,BHK,0,3,18.972317,2,Черный,0,1,1,3,1821.103374,"Breach Candy,Lalitpur",72.806327,Dealer,1020.0
5379,BHK,1,0,28.522931,2,Оранжевый,1,1,0,3,1820.020222,"Sector-128 Noida,Noida",77.357078,Owner,90.0
5380,BHK,1,7,13.11389,1,Бежевый,0,1,1,3,1503.358356,"Yelahanka,Bangalore",77.59833,Dealer,76.1
5381,BHK,0,5,28.211607,3,Серый,0,1,1,2,1225.323349,"Bestech City,Dharuhera",76.787033,Owner,36.0
5382,BHK,1,4,12.928575,0,Золотистый,1,1,0,4,2174.908425,"Jakkur,Bangalore",77.58572099999999,Dealer,190.0
5383,BHK,0,2,21.17,1,Серый,0,1,1,2,1155.172414,"Jahangirabad,Surat",72.83,Owner,33.5
5384,BHK,0,6,19.255098,3,Красный,0,1,1,4,3088.365057,"Hiranandani Estate,Lalitpur",72.9815265,Dealer,490.0
5385,BHK,1,7,28.478337,2,Красный,1,1,0,3,1499.666741,"Mall Road,Solan",77.092831,Owner,67.5
5386,BHK,1,0,28.429614,2,Золотистый,1,1,0,3,1400.0,"Sector-150 Noida,Noida",77.481711,Dealer,66.5
5387,BHK,0,6,22.5922,3,Бежевый,0,1,1,3,1521.7391300000002,"New Town,Kolkata",88.484911,Dealer,70.0
5388,BHK,0,5,22.294094,0,Фиолетовый,0,1,1,1,500.0,"Waghodia Road,Vadodara",73.23368599999999,Owner,8.0
5389,BHK,0,2,22.7808,2,Красный,0,1,1,3,1220.362622,"Adityapur,Jamshedpur",86.1522,Owner,35.0
5390,BHK,1,3,24.69028,0,Серебристый,1,1,0,2,850.0028332999999,"Balkum,Lalitpur",78.41889,Dealer,150.0
5391,BHK,0,7,23.40572,2,Фиолетовый,0,0,1,3,1356.25,"Ghordour Chatti,Bardhaman",87.892319,Builder,43.4
5392,BHK,0,1,19.239813,3,Золотистый,0,1,1,3,1200.0,"Manpada,Mumbai",72.962722,Dealer,180.0
5393,BHK,0,4,20.26444,1,Зеленый,0,1,1,2,1328.2051279999998,"Kalinganagar,Bhubaneswar",85.82806,Dealer,51.8
5394,BHK,0,5,13.022383,3,Золотистый,0,1,1,2,1362.048894,"2nd Phase Judicial Layout,Bangalore",76.13309699999999,Dealer,58.5
5395,BHK,0,3,23.126218,2,Серый,0,1,1,2,1179.245283,"Sughad,Gandhinagar",72.628827,Dealer,30.0
5396,BHK,0,3,12.852041,0,Синий,0,1,1,2,969.9321048,"Mylasandra,Bangalore",77.616315,Owner,40.0
5397,BHK,0,2,13.114624,1,Серебристый,0,1,1,2,692.0710868,"Korattur,Chennai",80.188519,Dealer,40.5
5398,BHK,1,2,26.928785,0,Розовый,1,0,0,2,831.8708319,"Ajmer Road,Jaipur",75.828002,Builder,23.7
5399,BHK,0,5,22.54111,2,Серый,0,1,1,2,873.6167733999999,"Rajarhat,Kolkata",88.33778000000001,Dealer,30.0
5400,BHK,0,0,28.38016,0,Розовый,0,1,1,2,1150.012778,"Sector 78 Faridabad,Faridabad",77.369936,Owner,45.0
5401,BHK,0,2,28.75,0,Оранжевый,0,1,1,2,455.0280601,"Loni,Ghaziabad",77.28,Owner,30.0
5402,BHK,1,1,19.2836,1,Коричневый,1,1,0,2,998.3982915,"Mira Road East,Mumbai",72.8675,Dealer,74.8
5403,BHK,0,6,12.9638,0,Бежевый,0,1,1,2,954.1984733,"Thirumudivakkam,Chennai",80.0811,Owner,45.0
5404,BHK,1,1,15.62,0,Желтый,0,0,1,1,714.1903618,"Siolim,Goa",73.767,Builder,53.5
5405,BHK,0,0,19.2836,3,Золотистый,0,1,1,1,675.0355282,"Mira Road East,Mumbai",72.8675,Dealer,57.0
5406,BHK,1,2,24.69028,2,Желтый,1,1,0,2,1296.701516,"Chandivali,Lalitpur",78.41889,Dealer,160.0
